filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	tableCount	logTableSize	weightBit	speed
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-4.bt9.trace.res	../traces/LONG_MOBILE-4.bt9.trace.gz	139	19.1	2.99	0.61	0.4683	999999976	13881337	22884	13858453	6651	0.006651	NA	NA	NA	NA	NA	NA	LONG_MOBILE-4	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-5.bt9.trace.res	../traces/LONG_MOBILE-5.bt9.trace.gz	145	32.7	9.19	3.809	NA	1000000000	4038314	2489985	1548329	8145	0.008145	NA	NA	NA	NA	NA	NA	LONG_MOBILE-5	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-6.bt9.trace.res	../traces/LONG_MOBILE-6.bt9.trace.gz	139	18.3	2.79	33.648	63.5025	514635404	71815794	14786976	57028818	4658583	9.052201	64.439267	63.833833	NA	NA	NA	NA	LONG_MOBILE-6	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-7.bt9.trace.res	../traces/LONG_MOBILE-7.bt9.trace.gz	143	56.3	71.63	83.362	56.1911	599758591	102414543	6556201	95858342	5504633	9.178081	55.032433	54.22135	53.87641	NA	NA	NA	LONG_MOBILE-7	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-8.bt9.trace.res	../traces/LONG_MOBILE-8.bt9.trace.gz	33	3.3	0.42	0.042	0.0275	5789354553	811360113	426874521	384485592	1742	3.01e-4	0.011633	0.005917	0.00358	0.002477	0.002185	NA	LONG_MOBILE-8	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_MOBILE-9.bt9.trace.res	../traces/LONG_MOBILE-9.bt9.trace.gz	15	14.1	23.53	20.225	26.0964	990358237	269658601	2588186	267070415	6590749	6.654914	24.849367	25.037267	25.12305	NA	NA	NA	LONG_MOBILE-9	LONG_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_SERVER-1.bt9.trace.res	../traces/LONG_SERVER-1.bt9.trace.gz	186	71	70.8	89.204	86.0649	871444047	149246445	48581498	100664947	13362677	15.333947	87.563633	94.154917	93.25458	NA	NA	NA	LONG_SERVER-1	LONG_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_SERVER-2.bt9.trace.res	../traces/LONG_SERVER-2.bt9.trace.gz	185	49.2	139.13	116.741	91.8316	1578129863	419762285	19648824	400113461	5564191	3.525813	78.1416	39.533783	34.94887	17.70102	NA	NA	LONG_SERVER-2	LONG_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_SERVER-3.bt9.trace.res	../traces/LONG_SERVER-3.bt9.trace.gz	109	113.9	74.62	34.7	9.2582	1427677542	392361077	111322650	281038427	27573415	19.313475	78.747433	57.372483	65.75593	69.356297	NA	NA	LONG_SERVER-3	LONG_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/LONG_SERVER-4.bt9.trace.res	../traces/LONG_SERVER-4.bt9.trace.gz	117	112.8	74.58	41.483	29.6208	804129334	187260936	71902747	115358189	4779402	5.943574	26.856533	27.123	26.68937	NA	NA	NA	LONG_SERVER-4	LONG_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-1.bt9.trace.res	../traces/SHORT_MOBILE-1.bt9.trace.gz	144	48.7	16.7	38.591	39.5495	148974179	16662268	4744842	11917426	660072	4.430781	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-1	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-10.bt9.trace.res	../traces/SHORT_MOBILE-10.bt9.trace.gz	138	20.8	29.79	19.186	17.264	309468326	21751583	1076746	20674837	403019	1.302295	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-10	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-11.bt9.trace.res	../traces/SHORT_MOBILE-11.bt9.trace.gz	193	35.1	4.43	0.527	NA	100354118	2456987	4390	2452597	1135	0.01131	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-11	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-12.bt9.trace.res	../traces/SHORT_MOBILE-12.bt9.trace.gz	193	32.4	3.96	0.502	NA	113837138	3681236	4584	3676652	1077	0.009461	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-12	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-13.bt9.trace.res	../traces/SHORT_MOBILE-13.bt9.trace.gz	193	44.2	4.42	0.545	NA	104905199	4205459	4837	4200622	1151	0.010972	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-13	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-14.bt9.trace.res	../traces/SHORT_MOBILE-14.bt9.trace.gz	136	32.5	15.5	16.441	18.7256	1000000000	38684342	2221649	36462693	731214	0.731214	18.893467	NA	NA	NA	NA	NA	SHORT_MOBILE-14	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-15.bt9.trace.res	../traces/SHORT_MOBILE-15.bt9.trace.gz	141	33.7	26.29	26.376	24.3259	1000000000	200505887	22069	200483818	4845935	4.845935	22.666233	22.456817	22.73304	NA	NA	NA	SHORT_MOBILE-15	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-16.bt9.trace.res	../traces/SHORT_MOBILE-16.bt9.trace.gz	149	59.1	58.96	58.319	60.0694	536505108	81720684	34698878	47021806	4913324	9.158019	60.081367	60.1229	NA	NA	NA	NA	SHORT_MOBILE-16	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-17.bt9.trace.res	../traces/SHORT_MOBILE-17.bt9.trace.gz	150	24.7	4.76	0.625	NA	1000000000	7018378	1957256	5061122	1153	0.001153	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-17	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-18.bt9.trace.res	../traces/SHORT_MOBILE-18.bt9.trace.gz	1	1.5	1.66	1.817	1.3741	993336489	213632603	1628241	212004362	276972	0.27883	1.171033	1.202167	1.35113	NA	NA	NA	SHORT_MOBILE-18	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-19.bt9.trace.res	../traces/SHORT_MOBILE-19.bt9.trace.gz	161	112	72.44	51.83	NA	78221020	2111601	9159	2102442	107445	1.373608	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-19	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-2.bt9.trace.res	../traces/SHORT_MOBILE-2.bt9.trace.gz	128	61	52.41	89.496	122.7056	344783366	54336215	3180019	51156196	6814593	19.764854	124.900767	NA	NA	NA	NA	NA	SHORT_MOBILE-2	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-20.bt9.trace.res	../traces/SHORT_MOBILE-20.bt9.trace.gz	227	104.3	80.27	62.843	50.0361	383113832	92280401	40880141	51400260	7031113	18.352543	63.057533	75.668183	NA	NA	NA	NA	SHORT_MOBILE-20	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-21.bt9.trace.res	../traces/SHORT_MOBILE-21.bt9.trace.gz	216	103.8	83.86	63.718	31.7524	2163787881	551117375	245304980	305812395	40999761	18.948142	44.344467	63.7036	71.07898	76.632567	NA	NA	SHORT_MOBILE-21	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-23.bt9.trace.res	../traces/SHORT_MOBILE-23.bt9.trace.gz	227	101.1	61.96	56.274	47.2365	3629750101	1000480336	446276088	554204248	28969854	7.981225	42.602833	35.573733	29.86232	29.34707	30.278822	28.949475	SHORT_MOBILE-23	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-24.bt9.trace.res	../traces/SHORT_MOBILE-24.bt9.trace.gz	1	0.1	0.08	NA	NA	100106755	770140	0	770140	48	4.79e-4	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-24	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-25.bt9.trace.res	../traces/SHORT_MOBILE-25.bt9.trace.gz	2	0.2	0.08	0.063	NA	99206158	2834777	0	2834777	174	0.001754	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-25	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-26.bt9.trace.res	../traces/SHORT_MOBILE-26.bt9.trace.gz	2	0.2	0.02	0.005	0.0023	2883605006	262150501	131075000	131075501	505	1.75e-4	0.002033	0.001967	0.00194	NA	NA	NA	SHORT_MOBILE-26	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-27.bt9.trace.res	../traces/SHORT_MOBILE-27.bt9.trace.gz	34	NA	NA	NA	NA	220814	4004	303	3701	111	0.502686	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-27	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-28.bt9.trace.res	../traces/SHORT_MOBILE-28.bt9.trace.gz	7	1.4	0.53	NA	NA	14055614	230804	303	230501	111	0.007897	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-28	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-29.bt9.trace.res	../traces/SHORT_MOBILE-29.bt9.trace.gz	94	107.3	70.41	79.973	NA	100018978	7689332	1362323	6327009	609656	6.095403	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-29	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-3.bt9.trace.res	../traces/SHORT_MOBILE-3.bt9.trace.gz	144	53.7	30.46	31.339	27.0418	101127141	15996915	103519	15893396	428750	4.239712	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-3	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-30.bt9.trace.res	../traces/SHORT_MOBILE-30.bt9.trace.gz	120	73.3	57.58	50.825	49.7581	658661227	123358312	11682420	111675892	6124409	9.298269	49.6618	49.65115	49.64001	NA	NA	NA	SHORT_MOBILE-30	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-31.bt9.trace.res	../traces/SHORT_MOBILE-31.bt9.trace.gz	73	48.2	38.98	39.602	NA	1899254569	9074602	47369	9027233	361664	0.190424	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-31	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-32.bt9.trace.res	../traces/SHORT_MOBILE-32.bt9.trace.gz	161	112.9	55.75	24.791	NA	99702195	3086155	40273	3045882	70076	0.702853	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-32	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-33.bt9.trace.res	../traces/SHORT_MOBILE-33.bt9.trace.gz	42	41.7	41.67	41.667	NA	216999993	2399995	99999	2299996	100000	0.46083	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-33	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-34.bt9.trace.res	../traces/SHORT_MOBILE-34.bt9.trace.gz	23	22.8	NA	NA	NA	2115006	22001	501	21500	501	0.236879	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-34	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-35.bt9.trace.res	../traces/SHORT_MOBILE-35.bt9.trace.gz	12	11.8	NA	NA	NA	4226507	42501	501	42000	501	0.118538	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-35	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-36.bt9.trace.res	../traces/SHORT_MOBILE-36.bt9.trace.gz	4	3.1	3.03	NA	NA	16895507	165501	501	165000	501	0.029653	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-36	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-37.bt9.trace.res	../traces/SHORT_MOBILE-37.bt9.trace.gz	88	76.7	53.47	44.507	60.0971	3195627559	135575678	32480319	103095359	7486634	2.342774	57.309667	57.334867	55.6818	NA	NA	NA	SHORT_MOBILE-37	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-38.bt9.trace.res	../traces/SHORT_MOBILE-38.bt9.trace.gz	81	76.7	56.05	68.753	54.5411	1658101133	97906477	27848166	70058311	5043086	3.041483	53.866033	53.340667	NA	NA	NA	NA	SHORT_MOBILE-38	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-39.bt9.trace.res	../traces/SHORT_MOBILE-39.bt9.trace.gz	85	70.9	34.3	33.109	60.3057	553679960	13883538	3735573	10147965	873218	1.577117	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-39	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-4.bt9.trace.res	../traces/SHORT_MOBILE-4.bt9.trace.gz	82	89.1	69.71	67.053	108.3242	372505316	17837676	858555	16979121	2108668	5.660773	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-4	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-40.bt9.trace.res	../traces/SHORT_MOBILE-40.bt9.trace.gz	114	15	2.43	1.38	1.3902	295563164	42764602	541899	42222703	52445	0.177441	1.321467	NA	NA	NA	NA	NA	SHORT_MOBILE-40	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-41.bt9.trace.res	../traces/SHORT_MOBILE-41.bt9.trace.gz	4	3.4	3.94	5.447	5.6771	999996940	248983940	83032148	165951792	1290008	1.290012	5.843367	5.225983	5.63609	NA	NA	NA	SHORT_MOBILE-41	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-42.bt9.trace.res	../traces/SHORT_MOBILE-42.bt9.trace.gz	162	115.1	105.66	88.109	86.2193	100189686	35697230	737868	34959362	3067662	30.618541	86.036033	NA	NA	NA	NA	NA	SHORT_MOBILE-42	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-43.bt9.trace.res	../traces/SHORT_MOBILE-43.bt9.trace.gz	68	47.2	64.99	70.74	71.3138	100067714	16898205	3627327	13270878	1205858	12.05042	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-43	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-44.bt9.trace.res	../traces/SHORT_MOBILE-44.bt9.trace.gz	162	115	64.56	30.951	27.5261	99999170	16532002	791761	15740241	453933	4.539368	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-44	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-45.bt9.trace.res	../traces/SHORT_MOBILE-45.bt9.trace.gz	14	8.2	7.64	7.956	10.9433	236538163	11439517	96874	11342643	150863	0.637796	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-45	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-46.bt9.trace.res	../traces/SHORT_MOBILE-46.bt9.trace.gz	107	68.3	85.8	78.99	75.9125	110000000	12329142	3520318	8808824	923125	8.392045	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-46	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-47.bt9.trace.res	../traces/SHORT_MOBILE-47.bt9.trace.gz	27	24.7	26.1	31.901	35.2119	110000000	18559672	2716049	15843623	648324	5.893855	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-47	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-48.bt9.trace.res	../traces/SHORT_MOBILE-48.bt9.trace.gz	19	1.9	0.21	0.031	0.0214	110000000	13232466	5851091	7381375	277	0.002518	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-48	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-49.bt9.trace.res	../traces/SHORT_MOBILE-49.bt9.trace.gz	102	72.6	48.43	40.031	NA	110000000	8690437	912039	7778398	372216	3.383782	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-49	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-5.bt9.trace.res	../traces/SHORT_MOBILE-5.bt9.trace.gz	204	40.9	23.33	15.072	108.2852	169326426	21765365	2209771	19555594	2445303	14.441355	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-5	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-50.bt9.trace.res	../traces/SHORT_MOBILE-50.bt9.trace.gz	1	4.1	94.97	102.132	NA	110000000	9956899	465936	9490963	1052992	9.572655	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-50	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-51.bt9.trace.res	../traces/SHORT_MOBILE-51.bt9.trace.gz	1	4.2	1.21	1.343	NA	110000000	5672873	88863	5584010	8326	0.075691	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-51	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-52.bt9.trace.res	../traces/SHORT_MOBILE-52.bt9.trace.gz	132	107.7	100.74	93.347	81.166	110000000	22315178	2063656	20251522	1982985	18.027136	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-52	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-53.bt9.trace.res	../traces/SHORT_MOBILE-53.bt9.trace.gz	169	53.9	36.79	39.61	32.8028	110000000	21707927	6075457	15632470	539529	4.904809	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-53	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-54.bt9.trace.res	../traces/SHORT_MOBILE-54.bt9.trace.gz	125	133.8	135.44	139.584	NA	110000000	8917460	1165843	7751617	1322553	12.023209	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-54	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-55.bt9.trace.res	../traces/SHORT_MOBILE-55.bt9.trace.gz	153	145.8	141.53	144.809	115.9962	110000000	14398970	11190	14387780	1213676	11.033418	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-55	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-56.bt9.trace.res	../traces/SHORT_MOBILE-56.bt9.trace.gz	49	60.9	68.71	69.316	NA	110000000	1388082	20264	1367818	96269	0.875173	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-56	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-57.bt9.trace.res	../traces/SHORT_MOBILE-57.bt9.trace.gz	35	20.8	19.37	19.154	NA	110000000	2750339	20797	2729542	52606	0.478236	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-57	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-58.bt9.trace.res	../traces/SHORT_MOBILE-58.bt9.trace.gz	29	19.3	16.95	16.364	NA	110000000	3499452	232765	3266687	57032	0.518473	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-58	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-59.bt9.trace.res	../traces/SHORT_MOBILE-59.bt9.trace.gz	1	0.7	0.69	0.687	NA	110000000	4782677	32	4782645	3409	0.030991	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-59	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-6.bt9.trace.res	../traces/SHORT_MOBILE-6.bt9.trace.gz	244	85.5	106.26	94.375	117.4618	225731243	22109626	1675058	20434568	2723523	12.065335	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-6	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-60.bt9.trace.res	../traces/SHORT_MOBILE-60.bt9.trace.gz	99	102	67.68	64.61	71.2016	110000000	18496113	2415083	16081030	1330113	12.091936	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-60	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-61.bt9.trace.res	../traces/SHORT_MOBILE-61.bt9.trace.gz	90	40.9	61.65	56.031	51.2517	172842062	32830844	13757651	19073193	1672270	9.675133	51.4522	NA	NA	NA	NA	NA	SHORT_MOBILE-61	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-7.bt9.trace.res	../traces/SHORT_MOBILE-7.bt9.trace.gz	241	56.2	81.58	87.883	58.9869	140479767	26276670	2016522	24260148	1484227	10.565415	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-7	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-8.bt9.trace.res	../traces/SHORT_MOBILE-8.bt9.trace.gz	163	38.8	19.49	15.708	15.0262	154558316	17182905	5750652	11432253	257441	1.665656	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-8	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_MOBILE-9.bt9.trace.res	../traces/SHORT_MOBILE-9.bt9.trace.gz	81	24.3	68.54	79.413	80.0003	642168792	29269647	54105	29215542	2341546	3.646309	NA	NA	NA	NA	NA	NA	SHORT_MOBILE-9	SHORT_MOBILE	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-1.bt9.trace.res	../traces/SHORT_SERVER-1.bt9.trace.gz	107	108.8	39.64	84.383	93.3289	1283891318	230692527	67816063	162876464	20726824	16.143753	87.8082	85.480433	87.8816	NA	NA	NA	SHORT_SERVER-1	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-10.bt9.trace.res	../traces/SHORT_SERVER-10.bt9.trace.gz	132	76.8	56.5	50.286	NA	209999900	9719858	1367409	8352449	427786	2.037077	NA	NA	NA	NA	NA	NA	SHORT_SERVER-10	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-100.bt9.trace.res	../traces/SHORT_SERVER-100.bt9.trace.gz	196	96.2	70.84	71.943	76.7168	209999900	44409084	6587925	37821159	3930293	18.71569	81.881233	NA	NA	NA	NA	NA	SHORT_SERVER-100	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-101.bt9.trace.res	../traces/SHORT_SERVER-101.bt9.trace.gz	121	74.5	54.08	50.036	48.2778	209999900	44679100	12491139	32187961	2210844	10.527834	48.392133	NA	NA	NA	NA	NA	SHORT_SERVER-101	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-102.bt9.trace.res	../traces/SHORT_SERVER-102.bt9.trace.gz	143	25.7	10.02	7.059	5.1281	209999900	47481917	227698	47254219	227085	1.081358	4.8596	NA	NA	NA	NA	NA	SHORT_SERVER-102	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-103.bt9.trace.res	../traces/SHORT_SERVER-103.bt9.trace.gz	1	21.7	14.59	9.752	8.8496	209999900	19785204	2212028	17573176	180482	0.859439	NA	NA	NA	NA	NA	NA	SHORT_SERVER-103	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-104.bt9.trace.res	../traces/SHORT_SERVER-104.bt9.trace.gz	35	79.8	63.86	57.934	52.3727	209999900	57527745	2873117	54654628	3056571	14.555107	53.234667	NA	NA	NA	NA	NA	SHORT_SERVER-104	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-105.bt9.trace.res	../traces/SHORT_SERVER-105.bt9.trace.gz	122	120.3	107.56	106.213	105.0832	209999900	47387679	1724021	45663658	4975426	23.692516	105.064233	NA	NA	NA	NA	NA	SHORT_SERVER-105	SHORT_SERVER	8	10	6	18
./hashedperceptron/tableCount8-logTableSize10-weightBit6-speed18/SHORT_SERVER-106.bt9.trace.res	../traces/SHORT_SERVER-106.bt9.trace.gz	89	96	56.15	51.568	47.399	209999900	45061286	9754304	35306982	1910497	9.097609	46.269033	NA	NA	NA	NA	NA	SHORT_SERVER-106	SHORT_SERVER	8	10	6	18
