filename	TRACE	MPKBr_1K	MPKBr_10K	MPKBr_100K	MPKBr_1M	MPKBr_10M	NUM_INSTRUCTIONS	NUM_BR	NUM_UNCOND_BR	NUM_CONDITIONAL_BR	NUM_MISPREDICTIONS	MISPRED_PER_1K_INST	MPKBr_30M	MPKBr_60M	MPKBr_100M	MPKBr_300M	MPKBr_600M	MPKBr_1B	trace	trace_category	historyLength	logPhtSize	ghr
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-42.bt9.trace.res	../traces/SHORT_SERVER-42.bt9.trace.gz	97	62.3	67.08	49.754	69.5988	209999900	43507507	7102083	36405424	1937612	9.226728	45.4873	NA	NA	NA	NA	NA	SHORT_SERVER-42	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-43.bt9.trace.res	../traces/SHORT_SERVER-43.bt9.trace.gz	442	184.7	116.23	62.796	64.6692	209999900	41996836	7941436	34055400	2731705	13.008125	66.557967	NA	NA	NA	NA	NA	SHORT_SERVER-43	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-44.bt9.trace.res	../traces/SHORT_SERVER-44.bt9.trace.gz	288	107.8	85.5	51.218	37.1259	209999900	44828530	7434794	37393736	2442464	11.630786	46.451533	NA	NA	NA	NA	NA	SHORT_SERVER-44	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-45.bt9.trace.res	../traces/SHORT_SERVER-45.bt9.trace.gz	372	466.6	168.04	85.733	52.0157	209999900	41497912	8049649	33448263	2407334	11.463501	53.3436	NA	NA	NA	NA	NA	SHORT_SERVER-45	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-46.bt9.trace.res	../traces/SHORT_SERVER-46.bt9.trace.gz	373	196.8	88.64	42.653	39.4758	209999900	45659583	7322983	38336600	1865542	8.883538	41.0917	NA	NA	NA	NA	NA	SHORT_SERVER-46	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-47.bt9.trace.res	../traces/SHORT_SERVER-47.bt9.trace.gz	605	453.2	282.75	167.217	115.7347	209999900	28702711	3352015	25350696	3156995	15.033317	NA	NA	NA	NA	NA	NA	SHORT_SERVER-47	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-48.bt9.trace.res	../traces/SHORT_SERVER-48.bt9.trace.gz	636	555.3	423.68	215.438	147.3463	69999900	10565344	784090	9781254	1546228	22.089003	NA	NA	NA	NA	NA	NA	SHORT_SERVER-48	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-49.bt9.trace.res	../traces/SHORT_SERVER-49.bt9.trace.gz	447	318.3	192.07	132.696	125.316	209999900	49965310	322690	49642620	5885834	28.027794	118.722233	NA	NA	NA	NA	NA	SHORT_SERVER-49	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-5.bt9.trace.res	../traces/SHORT_SERVER-5.bt9.trace.gz	266	260.1	55.45	16.083	10.6715	1170531026	196655624	54782910	141872714	2374029	2.028164	9.6798	10.005217	10.5503	NA	NA	NA	SHORT_SERVER-5	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-50.bt9.trace.res	../traces/SHORT_SERVER-50.bt9.trace.gz	444	181.2	107.05	77.703	73.5241	209999900	30118455	412153	29706302	2148510	10.231005	71.345033	NA	NA	NA	NA	NA	SHORT_SERVER-50	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-51.bt9.trace.res	../traces/SHORT_SERVER-51.bt9.trace.gz	410	265.8	168.94	125.844	134.3806	209999900	39593513	2536310	37057203	5273202	25.110498	133.3915	NA	NA	NA	NA	NA	SHORT_SERVER-51	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-52.bt9.trace.res	../traces/SHORT_SERVER-52.bt9.trace.gz	310	184.5	134.58	111.715	109.5286	209999900	40849828	2258357	38591471	4437932	21.13302	109.400167	NA	NA	NA	NA	NA	SHORT_SERVER-52	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-53.bt9.trace.res	../traces/SHORT_SERVER-53.bt9.trace.gz	466	375.6	243.17	190.006	185.3747	209999900	40411182	251536	40159646	7307013	34.795317	179.430967	NA	NA	NA	NA	NA	SHORT_SERVER-53	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-54.bt9.trace.res	../traces/SHORT_SERVER-54.bt9.trace.gz	360	97.7	36.14	22.261	80.5724	209999900	41806416	1370831	40435585	6005929	28.599676	130.1405	NA	NA	NA	NA	NA	SHORT_SERVER-54	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-55.bt9.trace.res	../traces/SHORT_SERVER-55.bt9.trace.gz	364	262.9	120.92	81.684	75.4748	209999900	30020494	428206	29592288	2213576	10.540843	73.738533	NA	NA	NA	NA	NA	SHORT_SERVER-55	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-56.bt9.trace.res	../traces/SHORT_SERVER-56.bt9.trace.gz	437	417.1	282.94	222.276	210.3445	209999900	42376583	218254	42158329	8878595	42.279044	209.481633	NA	NA	NA	NA	NA	SHORT_SERVER-56	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-57.bt9.trace.res	../traces/SHORT_SERVER-57.bt9.trace.gz	484	369.9	231.19	206.168	177.1878	209999900	40361498	255807	40105691	7232568	34.440816	180.060633	NA	NA	NA	NA	NA	SHORT_SERVER-57	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-58.bt9.trace.res	../traces/SHORT_SERVER-58.bt9.trace.gz	426	238.2	153.28	125.94	118.7339	209999900	39913865	2416732	37497133	4723654	22.493601	118.375433	NA	NA	NA	NA	NA	SHORT_SERVER-58	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-59.bt9.trace.res	../traces/SHORT_SERVER-59.bt9.trace.gz	375	210.6	103.01	89.7	91.7594	209999900	31916436	5033949	26882487	1613379	7.682761	52.615333	NA	NA	NA	NA	NA	SHORT_SERVER-59	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-6.bt9.trace.res	../traces/SHORT_SERVER-6.bt9.trace.gz	174	216.7	121.37	54.965	18.3017	651399373	121434382	12399915	109034467	634960	0.974763	10.605867	6.970217	5.52204	NA	NA	NA	SHORT_SERVER-6	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-60.bt9.trace.res	../traces/SHORT_SERVER-60.bt9.trace.gz	353	140.4	68.65	46.455	43.9018	209999900	30265576	497903	29767673	1335436	6.359222	44.041133	NA	NA	NA	NA	NA	SHORT_SERVER-60	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-61.bt9.trace.res	../traces/SHORT_SERVER-61.bt9.trace.gz	473	385.6	263.55	191.656	187.608	209999900	40072820	1813459	38259361	5519984	26.285651	144.443367	NA	NA	NA	NA	NA	SHORT_SERVER-61	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-62.bt9.trace.res	../traces/SHORT_SERVER-62.bt9.trace.gz	409	256.4	176.84	153.605	146.5897	209999900	39620879	2769749	36851130	5691478	27.102289	144.049967	NA	NA	NA	NA	NA	SHORT_SERVER-62	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-63.bt9.trace.res	../traces/SHORT_SERVER-63.bt9.trace.gz	503	274.3	149.42	93.678	129.4333	209999900	44479917	3018309	41461608	5924466	28.211756	157.327267	NA	NA	NA	NA	NA	SHORT_SERVER-63	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-64.bt9.trace.res	../traces/SHORT_SERVER-64.bt9.trace.gz	273	423.4	339.55	238.298	105.2003	209999900	27637800	1170396	26467404	1638415	7.80198	NA	NA	NA	NA	NA	NA	SHORT_SERVER-64	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-65.bt9.trace.res	../traces/SHORT_SERVER-65.bt9.trace.gz	625	240	366.17	225.833	160.2986	209999900	30074020	2572168	27501852	4126656	19.650752	136.760633	NA	NA	NA	NA	NA	SHORT_SERVER-65	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-66.bt9.trace.res	../traces/SHORT_SERVER-66.bt9.trace.gz	409	286.3	164.06	125.449	119.7792	209999900	30580185	3098374	27481811	3354312	15.972922	109.520333	NA	NA	NA	NA	NA	SHORT_SERVER-66	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-67.bt9.trace.res	../traces/SHORT_SERVER-67.bt9.trace.gz	507	225.7	112.99	46.628	70.1669	209999900	29821956	370188	29451768	2141392	10.19711	NA	NA	NA	NA	NA	NA	SHORT_SERVER-67	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-68.bt9.trace.res	../traces/SHORT_SERVER-68.bt9.trace.gz	145	14.5	7.57	2.01	0.6627	209999900	43735630	195074	43540556	20958	0.0998	0.555233	NA	NA	NA	NA	NA	SHORT_SERVER-68	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-69.bt9.trace.res	../traces/SHORT_SERVER-69.bt9.trace.gz	162	16.2	8.43	1.907	111.8287	209999900	40452309	2862828	37589481	4901750	23.341678	118.4086	NA	NA	NA	NA	NA	SHORT_SERVER-69	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-7.bt9.trace.res	../traces/SHORT_SERVER-7.bt9.trace.gz	160	213.8	62.76	29.346	8.5594	1235738921	310005170	96770020	213235150	640884	0.518624	3.103667	2.953433	2.55008	2.085977	NA	NA	SHORT_SERVER-7	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-70.bt9.trace.res	../traces/SHORT_SERVER-70.bt9.trace.gz	568	285.6	156.37	113.395	103.1514	209999900	32742867	2647823	30095044	3142140	14.962579	95.339367	NA	NA	NA	NA	NA	SHORT_SERVER-70	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-71.bt9.trace.res	../traces/SHORT_SERVER-71.bt9.trace.gz	152	15.2	11.98	7.015	31.0278	209999900	35231196	1308051	33923145	1414046	6.733556	41.9449	NA	NA	NA	NA	NA	SHORT_SERVER-71	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-72.bt9.trace.res	../traces/SHORT_SERVER-72.bt9.trace.gz	308	256.8	219.7	128.202	100.5082	209999900	33321440	1547873	31773567	4167747	19.846424	121.035267	NA	NA	NA	NA	NA	SHORT_SERVER-72	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-73.bt9.trace.res	../traces/SHORT_SERVER-73.bt9.trace.gz	576	348.2	228.95	155.561	89.6519	209999900	32480378	1709598	30770780	3745064	17.833647	116.7632	NA	NA	NA	NA	NA	SHORT_SERVER-73	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-74.bt9.trace.res	../traces/SHORT_SERVER-74.bt9.trace.gz	276	99.6	231.63	174.363	86.1445	209999900	31881201	1766773	30114428	1383416	6.587698	42.843433	NA	NA	NA	NA	NA	SHORT_SERVER-74	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-75.bt9.trace.res	../traces/SHORT_SERVER-75.bt9.trace.gz	11	8	12.98	29.722	49.4611	209999900	30810742	1916104	28894638	2519835	11.99922	83.143967	NA	NA	NA	NA	NA	SHORT_SERVER-75	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-76.bt9.trace.res	../traces/SHORT_SERVER-76.bt9.trace.gz	43	46.5	28.95	16.609	52.976	209999900	24963574	1981631	22981943	1512253	7.201208	NA	NA	NA	NA	NA	NA	SHORT_SERVER-76	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-77.bt9.trace.res	../traces/SHORT_SERVER-77.bt9.trace.gz	135	20.1	7.59	199.155	100.8387	209999900	30459218	1674189	28785029	2521399	12.006668	83.383333	NA	NA	NA	NA	NA	SHORT_SERVER-77	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-78.bt9.trace.res	../traces/SHORT_SERVER-78.bt9.trace.gz	190	43.4	25.32	27.996	16.6066	209999900	31995950	1286318	30709632	1029996	4.904745	34.170133	NA	NA	NA	NA	NA	SHORT_SERVER-78	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-79.bt9.trace.res	../traces/SHORT_SERVER-79.bt9.trace.gz	33	334.9	212.45	188.079	61.3654	209999900	26835521	1353310	25482211	1448518	6.897708	NA	NA	NA	NA	NA	NA	SHORT_SERVER-79	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-8.bt9.trace.res	../traces/SHORT_SERVER-8.bt9.trace.gz	160	126.8	108.6	58.007	20.806	611745116	141014493	17698602	123315891	1908724	3.12013	14.4487	13.378317	13.43631	NA	NA	NA	SHORT_SERVER-8	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-80.bt9.trace.res	../traces/SHORT_SERVER-80.bt9.trace.gz	287	284.3	196.14	147.938	64.9988	209999900	41791201	2479210	39311991	1329354	6.33026	36.4537	NA	NA	NA	NA	NA	SHORT_SERVER-80	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-81.bt9.trace.res	../traces/SHORT_SERVER-81.bt9.trace.gz	134	19.2	7.31	5.527	2.2763	209999900	40933778	649829	40283949	1047651	4.988817	9.6667	NA	NA	NA	NA	NA	SHORT_SERVER-81	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-82.bt9.trace.res	../traces/SHORT_SERVER-82.bt9.trace.gz	651	516.3	274.79	170.568	108.708	209999900	33493596	763311	32730285	4208056	20.038371	124.551767	NA	NA	NA	NA	NA	SHORT_SERVER-82	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-83.bt9.trace.res	../traces/SHORT_SERVER-83.bt9.trace.gz	229	336.4	143.38	97.75	24.4257	209999900	31401500	513318	30888182	691516	3.292935	23.032033	NA	NA	NA	NA	NA	SHORT_SERVER-83	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-84.bt9.trace.res	../traces/SHORT_SERVER-84.bt9.trace.gz	398	379.1	185.6	230.213	122.978	209999900	27290960	2071062	25219898	3174466	15.116512	NA	NA	NA	NA	NA	NA	SHORT_SERVER-84	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-85.bt9.trace.res	../traces/SHORT_SERVER-85.bt9.trace.gz	100	51.4	45.23	35.651	178.7622	209999900	27201595	2350372	24851223	4433839	21.113529	NA	NA	NA	NA	NA	NA	SHORT_SERVER-85	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-86.bt9.trace.res	../traces/SHORT_SERVER-86.bt9.trace.gz	388	236.4	72.23	47.048	47.7072	209999900	33018511	4608732	28409779	1113712	5.303393	35.172633	NA	NA	NA	NA	NA	SHORT_SERVER-86	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-87.bt9.trace.res	../traces/SHORT_SERVER-87.bt9.trace.gz	611	478.8	225.6	97.565	42.5568	209999900	42708721	7409712	35299009	1140528	5.431088	26.520067	NA	NA	NA	NA	NA	SHORT_SERVER-87	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-88.bt9.trace.res	../traces/SHORT_SERVER-88.bt9.trace.gz	506	112	87.65	47.192	44.4566	209999900	47523776	5676362	41847414	1396656	6.650746	32.268633	NA	NA	NA	NA	NA	SHORT_SERVER-88	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-89.bt9.trace.res	../traces/SHORT_SERVER-89.bt9.trace.gz	73	38.7	23.03	40.232	28.5787	209999900	42783731	8161674	34622057	1975350	9.406433	42.001967	NA	NA	NA	NA	NA	SHORT_SERVER-89	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-9.bt9.trace.res	../traces/SHORT_SERVER-9.bt9.trace.gz	503	88.8	24.06	15.942	12.9882	209999900	13421374	1709774	11711600	174234	0.829686	NA	NA	NA	NA	NA	NA	SHORT_SERVER-9	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-90.bt9.trace.res	../traces/SHORT_SERVER-90.bt9.trace.gz	661	515.2	231.5	72.642	59.8634	209999900	45054861	6982721	38072140	1896143	9.029257	48.883233	NA	NA	NA	NA	NA	SHORT_SERVER-90	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-91.bt9.trace.res	../traces/SHORT_SERVER-91.bt9.trace.gz	329	84.4	137.18	53.771	45.6905	209999900	46677929	7932223	38745706	2014034	9.590643	46.538933	NA	NA	NA	NA	NA	SHORT_SERVER-91	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-92.bt9.trace.res	../traces/SHORT_SERVER-92.bt9.trace.gz	178	58.9	67.73	28.916	20.3355	209999900	42130129	5434200	36695929	845200	4.024764	19.503533	NA	NA	NA	NA	NA	SHORT_SERVER-92	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-93.bt9.trace.res	../traces/SHORT_SERVER-93.bt9.trace.gz	44	53.2	12.36	23.938	40.2378	209999900	45119641	8404151	36715490	1774785	8.451361	32.4917	NA	NA	NA	NA	NA	SHORT_SERVER-93	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-94.bt9.trace.res	../traces/SHORT_SERVER-94.bt9.trace.gz	348	204.1	101.35	41.113	20.0418	209999900	51586312	4173441	47412871	804263	3.829826	17.074933	NA	NA	NA	NA	NA	SHORT_SERVER-94	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-95.bt9.trace.res	../traces/SHORT_SERVER-95.bt9.trace.gz	359	137.6	52.03	24.069	23.775	209999900	52840097	2309889	50530208	480513	2.288158	11.940933	NA	NA	NA	NA	NA	SHORT_SERVER-95	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-96.bt9.trace.res	../traces/SHORT_SERVER-96.bt9.trace.gz	537	154.5	68.25	26.056	35.7588	209999900	44869413	6775783	38093630	1285096	6.119508	30.8429	NA	NA	NA	NA	NA	SHORT_SERVER-96	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-97.bt9.trace.res	../traces/SHORT_SERVER-97.bt9.trace.gz	481	441.2	242.24	110.552	62.1313	209999900	44246102	8065124	36180978	2443647	11.63642	56.4688	NA	NA	NA	NA	NA	SHORT_SERVER-97	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-98.bt9.trace.res	../traces/SHORT_SERVER-98.bt9.trace.gz	310	99.2	48.07	58.396	36.8588	209999900	47457355	7391388	40065967	2095356	9.97789	37.3372	NA	NA	NA	NA	NA	SHORT_SERVER-98	SHORT_SERVER	19	19	target history
gshareTh/historyLength19-logPhtSize19-targetHistoryTrue/SHORT_SERVER-99.bt9.trace.res	../traces/SHORT_SERVER-99.bt9.trace.gz	405	122.6	94.99	66.98	69.8256	209999900	45337120	7783393	37553727	2459438	11.711615	56.778467	NA	NA	NA	NA	NA	SHORT_SERVER-99	SHORT_SERVER	19	19	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-1.bt9.trace.res	../traces/LONG_MOBILE-1.bt9.trace.gz	167	72.2	60.97	28.995	25.2078	642168792	29269647	54105	29215542	727641	1.133099	NA	NA	NA	NA	NA	NA	LONG_MOBILE-1	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-11.bt9.trace.res	../traces/LONG_MOBILE-11.bt9.trace.gz	306	134.3	68.63	44.728	22.2181	1207440258	325563619	94204876	231358743	3786852	3.136264	20.192567	15.2898	13.47363	11.413973	NA	NA	LONG_MOBILE-11	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-12.bt9.trace.res	../traces/LONG_MOBILE-12.bt9.trace.gz	306	136.9	68.38	44.644	22.1643	1688784689	436394748	112850745	323544003	6717876	3.977935	20.019733	17.64655	16.51573	15.417807	NA	NA	LONG_MOBILE-12	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-13.bt9.trace.res	../traces/LONG_MOBILE-13.bt9.trace.gz	64	29.4	26.01	22.846	NA	1899254569	9074602	47369	9027233	203090	0.106931	NA	NA	NA	NA	NA	NA	LONG_MOBILE-13	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-14.bt9.trace.res	../traces/LONG_MOBILE-14.bt9.trace.gz	138	53.3	5.33	49.075	47.5262	996258435	231568519	34825181	196743338	10955850	10.996996	47.375067	47.350817	47.33539	NA	NA	NA	LONG_MOBILE-14	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-15.bt9.trace.res	../traces/LONG_MOBILE-15.bt9.trace.gz	290	75.8	8.29	1.193	0.4983	1540382230	341525363	44793411	296731952	201350	0.130714	0.447033	0.429683	0.42911	0.507157	NA	NA	LONG_MOBILE-15	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-16.bt9.trace.res	../traces/LONG_MOBILE-16.bt9.trace.gz	138	152.7	58.95	98.202	52.2687	1658101133	97906477	27848166	70058311	4294429	2.589968	47.135767	45.950833	NA	NA	NA	NA	LONG_MOBILE-16	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-17.bt9.trace.res	../traces/LONG_MOBILE-17.bt9.trace.gz	138	152.7	58.83	75.965	55.5176	3084656168	117925615	25271073	92654542	5586550	1.811077	49.666067	47.815583	47.342529999999996	NA	NA	NA	LONG_MOBILE-17	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-18.bt9.trace.res	../traces/LONG_MOBILE-18.bt9.trace.gz	138	174.7	31.35	20.701	51.0848	1594582569	86784978	19134527	67650451	5235390	3.283235	57.096067	59.347917	NA	NA	NA	NA	LONG_MOBILE-18	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-19.bt9.trace.res	../traces/LONG_MOBILE-19.bt9.trace.gz	211	104.1	12.81	1.581	2.6522	1980734565	97764489	5647082	92117407	518543	0.261793	3.620033	4.174917	NA	NA	NA	NA	LONG_MOBILE-19	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-2.bt9.trace.res	../traces/LONG_MOBILE-2.bt9.trace.gz	64	6.4	103.05	33.101	16.9964	1271560006	112993125	1404676	111588449	1673606	1.316183	15.4883	15.0019	14.82612	NA	NA	NA	LONG_MOBILE-2	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-3.bt9.trace.res	../traces/LONG_MOBILE-3.bt9.trace.gz	258	244.7	154.32	90.517	72.2121	1283893069	163272689	26253683	137019006	10765141	8.384764	69.0411	66.76815	67.44602	NA	NA	NA	LONG_MOBILE-3	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-4.bt9.trace.res	../traces/LONG_MOBILE-4.bt9.trace.gz	250	32.3	5.02	0.792	0.388	999999976	13881337	22884	13858453	5287	0.005287	NA	NA	NA	NA	NA	NA	LONG_MOBILE-4	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-5.bt9.trace.res	../traces/LONG_MOBILE-5.bt9.trace.gz	271	54.1	12.18	3.457	NA	1000000000	4038314	2489985	1548329	7192	0.007192	NA	NA	NA	NA	NA	NA	LONG_MOBILE-5	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-6.bt9.trace.res	../traces/LONG_MOBILE-6.bt9.trace.gz	250	30.3	4.77	104.379	84.3798	514635404	71815794	14786976	57028818	5732846	11.139626	81.134	79.815017	NA	NA	NA	NA	LONG_MOBILE-6	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-7.bt9.trace.res	../traces/LONG_MOBILE-7.bt9.trace.gz	258	121.6	168.89	142.358	73.3452	599758591	102414543	6556201	95858342	6425861	10.714079	67.157033	64.1459	62.94706	NA	NA	NA	LONG_MOBILE-7	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-8.bt9.trace.res	../traces/LONG_MOBILE-8.bt9.trace.gz	80	8	1.74	0.268	0.1665	5789354553	811360113	426874521	384485592	131864	0.022777	0.1317	0.119067	0.13525	0.129643	0.134988	NA	LONG_MOBILE-8	LONG_MOBILE	20	20	target history
gshareTh/historyLength20-logPhtSize20-targetHistoryTrue/LONG_MOBILE-9.bt9.trace.res	../traces/LONG_MOBILE-9.bt9.trace.gz	47	25.6	17.28	13.476	17.4383	990358237	269658601	2588186	267070415	4658168	4.703518	16.962467	17.0114	17.47286	NA	NA	NA	LONG_MOBILE-9	LONG_MOBILE	20	20	target history
